URL, StatusCode
https://www.latimes.com/coupon-codes/postmates,200
https://www.latimes.com/coupon-codes/static/shop/34233/logo/kitchenaid_logo__2___1_.png?width=180&height=180,200
https://www.latimes.com/coupon-codes/eharmony,200
https://www.latimes.com/coupon-codes/assets/packs/media/flat_2016_webpacked/mighty-roberto-45f8941d.woff2,200
https://www.latimes.com/coupon-codes/ebay,200
https://www.latimes.com/coupon-codes/tarte-cosmetics,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/ventura-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/unemployment/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/shasta-county/,200
https://www.latimes.com/california/story/2020-09-25/how-uc-berkeley-handled-a-regents-inappropriate-support-letter-to-get-student-admitted?_amp=true,200
https://www.latimes.com/california/story/2020-09-24/uc-regent-richard-blum-wrote-inappropriate-letter-for-student,200
https://www.latimes.com/travel/story/2020-09-25/hawaiian-airlines-will-offer-covid-tests-to-passengers-from-l-a?_amp=true,200
https://www.latimes.com/sports/angels/story/2020-09-19/andrew-heaney-angels-rangers-pitches-mike-trout-mlb,200
https://www.latimes.com/sports/angels/story/2020-09-16/angels-path-to-playoffs-grows-darker-with-loss-to-diamondbacks,200
https://www.latimes.com/sports/angels/story/2020-09-21/deadline-delayed-indict-eric-kay-tyler-skaggs-overdose-plea-bargain,200
https://www.latimes.com/sports/angels/story/2020-09-18/angels-rangers-albert-pujols-taylor-ward-mlb,200
https://www.latimes.com/sports/angels/story/2020-09-19/mike-trout-al-mvp-race-angels-win-rangers-mlb,200
https://www.latimes.com/sports/angels/story/2020-09-21/jared-walsh-continues-torrid-stretch-grand-slam-angels-win-rangers,200
https://www.latimes.com/sports/angels/story/2020-09-21/angels-slugger-justin-upton-salvages-season-with-strong-finish,200
https://www.latimes.com/sports/angels.rss,200
https://www.latimes.com/sports/angels/story/2020-09-20/angels-rangers-loss-julio-teheran-mlb-pitching,200
https://www.latimes.com/sports/angels/story/2020-09-23/angels-sweep-vulnerable-padres-manny-machado-resurgence-mike-clevinger-injury,200
https://www.latimes.com/sports/angels/story/2020-09-18/albert-pujols-passes-willie-mays-home-run-list-angels-rangers,200
https://www.latimes.com/sports/angels/story/2020-09-17/angels-defeat-diamondbacks-anthony-rendon-trout-mlb-season,200
https://www.latimes.com/california/story/2020-09-27/l-a-countys-latest-coronavirus-numbers-show-continued-decline-in-hospitalizations?_amp=true,200
https://www.latimes.com/sports/dodgers/story/2020-09-27/mlb-postseason-bracket-dodgers-open-against-brewers?_amp=true,200
https://www.latimes.com/politics/la-na-pol-obamacare-101-preexisting-conditions-20170502-htmlstory.html,200
https://www.latimes.com/politics/la-na-pol-obamacare-trump-lawsuit-20180608-story.html,200
https://www.latimes.com/la-na-pol-trump-obamacare-questions-20171013-htmlstory.html,200
https://www.latimes.com/politics/story/2020-09-24/trump-promises-protect-sick-americans-does-order-do-that?_amp=true,200
https://www.latimes.com/food/story/2020-09-24/rise-of-the-ghost-kitchens?_amp=true,200
https://www.latimes.com/lifestyle/story/2020-09-04/wolf-shepherd-sneaker-dress-shoes-suit-covid-19-future,200
https://www.latimes.com/lifestyle/story/2020-09-25/designer-masks-coverings-covid-19-pandemic?_amp=true,200
https://www.latimes.com/sports/chargers/story/2020-09-21/chargers-reiterate-tyrod-taylor-will-remain-starting-quarterback-if-healthy,200
https://www.latimes.com/sports/chargers.rss,200
https://www.latimes.com/sports/chargers/story/2020-09-20/justin-herbert-starts-chargers-chiefs-tyrod-taylor-nfl-week-2,200
https://www.latimes.com/sports/story/2020-09-04/stan-kroenke-nfl-owners-coronavirus-workers-sofi-stadium-rams-chargers,200
https://www.latimes.com/sports/chargers/story/2020-09-03/chargers-austin-ekeler,200
https://www.latimes.com/sports/chargers/story/2020-09-20/chargers-chiefs-matchup-tyrod-taylor-risks-week-2-nfl,200
https://www.latimes.com/sports/chargers/story/2020-09-20/tyrod-taylor-chargers-starter-chest-pains-justin-herbert-coach-anthony-lynn,200
https://www.latimes.com/sports/rams/story/2020-09-03/rams-contract-season-when-jalen-ramsey-massive-deal-nfl,200
https://www.latimes.com/sports/chargers/story/2020-09-23/chargers-doctor-accidentally-punctured-tyrod-taylors-lung-with-injection,200
https://www.latimes.com/sports/chargers/story/2020-09-21/chargers-desmond-not-happy-playing-time-field-nfl-chiefs,200
https://www.latimes.com/sports/chargers/story/2020-09-19/chargers-debut-sofi-stadium-super-bowl-champion-chiefs,200
https://www.latimes.com/sports/chargers/story/2020-09-21/joey-bosa-chargers-pass-rush-patrick-mahomes-chiefs-nfl,200
https://www.latimes.com/sports/chargers/story/2020-09-21/chargers-defense-success-limiting-chunk-plays-chiefs-nfl,200
https://www.latimes.com/sports/chargers/story/2020-09-20/chargers-lose-in-ot-to-chiefs-but-gain-confidence-with-top-pick-justin-herbert-at-qb,200
https://www.latimes.com/sports/chargers/story/2020-09-20/chargers-23-20-overtime-loss-kansas-city-chiefs-numbers,200
https://www.latimes.com/sports/chargers/story/2020-09-24/hot-cardinals-correct-mistakes-hiring-kliff-kingsbury-drafting-kyler-murray,200
https://www.latimes.com/california/story/2020-08-28/california-counties-new-reopening-plan-gavin-newsom-coronavirus,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/assets/images/icons/closures.ec4e3ed6.png,200
https://www.latimes.com/california/story/2020-07-04/first-lapd-officer-dies-of-covid-19,200
https://www.latimes.com/world-nation/story/2020-09-27/military-suicides-increase-covid-19-pandemic?_amp=true,200
https://www.latimes.com/california/story/2020-09-27/search-for-pilot-continues-after-plane-debris-found-in-waters-off-isla-vista?_amp=true,200
https://www.latimes.com/california/story/2020-09-27/woman-arrested-abduct-grandchild-nfl-joe-montana-malibu?_amp=true,200
https://www.latimes.com/entertainment-arts/story/2020-01-07/new-podcast-chasing-cosby-chronicles-the-rise-and-fall-of-bill-cosby,200
https://www.latimes.com/business/real-estate/story/2020-09-15/derek-jeter-tampa-mansion-for-sale-tom-brady-rented,200
https://www.latimes.com/business/real-estate/story/2020-09-19/home-of-the-week-expanding-outward-in-malibu,200
https://www.latimes.com/business/real-estate/story/2020-09-16/alex-rodriguez-and-jennifer-lopez-bid-adieu-to-malibu-beach-house,200
https://www.latimes.com/california/story/2020-09-27/fire-napa-county-northern-california-faces-fire-weather?_amp=true,200
https://www.latimes.com/california/story/2020-09-06/dramatic-night-airlift-rescues-scores-of-victims-trapped-by-creek-fire-at-mammoth-pool,200
https://www.latimes.com/california/story/2020-03-27/coronavirus-visuals,200
https://www.latimes.com/california/story/2020-08-28/california-lawmakers-bar-evictions-deal-tenant-payments-coronavirus,200
https://www.latimes.com/homeless-housing/story/2020-07-29/gimme-shelter-the-discriminatory-history-behind-trumps-appeal-to-suburban-housewives-of-america,200
https://www.latimes.com/homeless-housing/story/2020-04-09/affordable-housing-construction-cost-california,200
https://www.latimes.com/opinion/story/2020-08-07/editorial-lets-not-make-sidewalk-cleanings-an-excuse-to-force-homeless-people-off-the-sidewalks,200
https://www.latimes.com/california/story/2020-08-31/california-legislative-session-covid-19-bills,200
https://www.latimes.com/homeless-housing/story/2020-04-15/coronavirus-eviction-protection-renters-los-angeles-county,200
https://www.latimes.com/homeless-housing/story/2020-04-30/coronavirus-mortgage-forbearance-questions-answers,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak,302
https://www.latimes.com/california/story/2020-09-09/high-of-746-000-for-homeless-housing-audit-says-try-rehabbing-motels-instead,200
https://www.latimes.com/homeless-housing/story/2020-08-19/gimme-shelter-california-eviction-cliff-renters,200
https://www.latimes.com/california/story/2020-08-31/california-renters-covid-19-eviction-protections-bill-gavin-newsom-legislature,200
https://www.latimes.com/california/story/2020-09-01/royal-park-motel-housing-employee,200
https://www.latimes.com/california/story/2020-09-16/civic-group-says-l-a-city-council-met-illegally-when-city-hall-became-a-federal-court-for-a-day,200
https://www.latimes.com/homeless-housing/story/2020-09-16/nobody-wanted-to-look-at-them-but-this-photographers-insists-that-we-do,200
https://www.latimes.com/california/story/2020-09-16/hotels-not-participating-in-roomkey,200
https://www.latimes.com/homeless-housing/story/2020-04-19/coronavirus-homeless-judge-david-carter-skid-row,200
https://www.latimes.com/homeless-housing/story/2020-08-07/assessing-california-rent-relief-eviction-protections-end,200
https://www.latimes.com/homeless-housing/story/2020-09-01/california-assembly-sb-1120-duplexes,200
https://www.latimes.com/california/story/2020-09-15/three-deaths-linked-to-labor-day-weekend-heat-wave-in-los-angeles-county,200
https://www.latimes.com/opinion/story/2020-06-12/editorial-l-a-s-homeless-numbers-are-up-again-theyll-go-up-even-more-if-we-arent-aggressive,200
https://www.latimes.com/opinion/story/2020-07-03/homeless-freeways-housing-settlement,200
https://www.latimes.com/homeless-housing.rss,200
https://www.latimes.com/california/story/2020-09-07/activists-concerned-over-rise-in-orange-county-homeless-deaths,200
https://www.latimes.com/homeless-housing/story/2020-05-28/apartment-rental-hunting-during-coronavirus,200
https://www.latimes.com/opinion/story/2020-09-08/keeping-homeless-angelenos-safe-from-covid-19,200
https://www.latimes.com/california/story/2020-08-07/coronavirus-eviction-rent-housing-crisis-cliff-california-covid,200
https://www.latimes.com/homeless-housing/story/2020-09-08/gimme-shelter-duplexes-california-single-family-home-neighborhoods,200
https://www.latimes.com/homeless-housing/story/2020-04-09/california-low-income-housing-expensive-apartment-coronavirus,200
https://www.latimes.com/homeless-housing/00000174-c22d-d995-a577-ee7d525f0000-123,200
https://www.latimes.com/homeless-housing/story/2020-04-26/coronavirus-density-cities-urbanization-housing-climate-change,200
https://www.latimes.com/california/story/2020-08-19/mid-covid-in-searing-heat-the-quest-to-rescue-lives-of-hollywood-homeless,200
https://www.latimes.com/projects/la-me-riots-25-years/,200
https://www.latimes.com/opinion/story/2020-09-27/black-reporter-racism-los-angeles-times-newsroom?_amp=true,200
https://www.latimes.com/opinion/story/2020-09-27/los-angeles-times-reckoning-with-racism?_amp=true,200
https://www.latimes.com/world-nation/story/2020-09-26/police-clash-with-protesters-at-u-k-demonstration-against-new-covid-19-restrictions?_amp=true,200
https://www.latimes.com/politics/story/2020-03-06/biden-surged-without-much-cash-now-it-is-pouring-in,200
https://www.latimes.com/projects/2020-election-trump-top-california-donors/assets/meta/apple-touch-icon.e83440be.png,200
https://www.latimes.com/projects/2020-election-trump-top-california-donors/assets/meta/favicon-16x16.5f113307.png,200
https://www.latimes.com/world-nation/story/2020-09-02/biden-raises-over-360-million-in-august-shattering-record,200
https://www.latimes.com/projects/2020-election-trump-top-california-donors/assets/meta/favicon-32x32.33f0b2a8.png,200
https://www.latimes.com/people/jessica-roy,200
https://www.latimes.com/travel/story/2020-04-23/refund-credit-cancel-flight-airline,200
https://www.latimes.com/onzrigt4fve-123,200
https://www.latimes.com/science/story/2020-04-03/cdc-recommends-wearing-face-masks-during-coronavirus-pandemic,200
https://www.latimes.com/espanol/entretenimiento/articulo/2020-09-27/musica-aprendizaje-y-diversion-para-los-ninos-en-tiempos-de-cuarentena?_amp=true,200
https://www.latimes.com/socal/daily-pilot/sports,200
